    [group_G4/L9] step  47000/122070 | loss=571.0 | L0=80 | FVE=0.7472 | dead=0.326 | a=0.1400±0.0314 | 192.5M tok | ETA 6.1h
    [group_G4/L9] step  47500/122070 | loss=571.7 | L0=80 | FVE=0.7481 | dead=0.326 | a=0.1421±0.0315 | 194.6M tok | ETA 6.1h
    [group_G4/L9] step  48000/122070 | loss=565.0 | L0=80 | FVE=0.7478 | dead=0.327 | a=0.1439±0.0314 | 196.6M tok | ETA 6.0h
    [group_G4/L9] step  48500/122070 | loss=561.5 | L0=80 | FVE=0.7499 | dead=0.327 | a=0.1459±0.0314 | 198.7M tok | ETA 6.0h
    [group_G4/L9] Checkpoint saved at 40% (48828 steps)
    [group_G4/L9] step  49000/122070 | loss=564.4 | L0=80 | FVE=0.7491 | dead=0.326 | a=0.1482±0.0314 | 200.7M tok | ETA 5.9h
    [group_G4/L9] step  49500/122070 | loss=565.5 | L0=80 | FVE=0.7497 | dead=0.325 | a=0.1503±0.0315 | 202.8M tok | ETA 5.9h
    [group_G4/L9] step  50000/122070 | loss=560.3 | L0=80 | FVE=0.7520 | dead=0.324 | a=0.1520±0.0314 | 204.8M tok | ETA 5.8h
    [group_G4/L9] step  50500/122070 | loss=569.7 | L0=80 | FVE=0.7498 | dead=0.324 | a=0.1541±0.0313 | 206.8M tok | ETA 5.8h
    [group_G4/L9] step  51000/122070 | loss=579.5 | L0=80 | FVE=0.7442 | dead=0.324 | a=0.1557±0.0313 | 208.9M tok | ETA 5.8h
    [group_G4/L9] step  51500/122070 | loss=554.9 | L0=80 | FVE=0.7505 | dead=0.325 | a=0.1572±0.0313 | 210.9M tok | ETA 5.7h
    [group_G4/L9] step  52000/122070 | loss=573.9 | L0=80 | FVE=0.7457 | dead=0.323 | a=0.1590±0.0313 | 213.0M tok | ETA 5.7h
    [group_G4/L9] step  52500/122070 | loss=575.2 | L0=80 | FVE=0.7441 | dead=0.324 | a=0.1607±0.0313 | 215.0M tok | ETA 5.7h
    [group_G4/L9] step  53000/122070 | loss=562.4 | L0=80 | FVE=0.7503 | dead=0.324 | a=0.1626±0.0313 | 217.1M tok | ETA 5.6h
    [group_G4/L9] step  53500/122070 | loss=566.8 | L0=80 | FVE=0.7487 | dead=0.323 | a=0.1646±0.0313 | 219.1M tok | ETA 5.6h
    [group_G4/L9] step  54000/122070 | loss=568.7 | L0=80 | FVE=0.7488 | dead=0.322 | a=0.1667±0.0312 | 221.2M tok | ETA 5.5h
    [group_G4/L9] step  54500/122070 | loss=570.9 | L0=80 | FVE=0.7474 | dead=0.323 | a=0.1683±0.0312 | 223.2M tok | ETA 5.5h
    [group_G4/L9] step  55000/122070 | loss=562.7 | L0=80 | FVE=0.7503 | dead=0.323 | a=0.1704±0.0312 | 225.3M tok | ETA 5.4h
    [group_G4/L9] step  55500/122070 | loss=570.2 | L0=80 | FVE=0.7506 | dead=0.324 | a=0.1720±0.0311 | 227.3M tok | ETA 5.4h
    [group_G4/L9] step  56000/122070 | loss=565.6 | L0=80 | FVE=0.7459 | dead=0.322 | a=0.1736±0.0310 | 229.4M tok | ETA 5.4h
    [group_G4/L9] step  56500/122070 | loss=579.7 | L0=80 | FVE=0.7455 | dead=0.321 | a=0.1750±0.0309 | 231.4M tok | ETA 5.3h
    [group_G4/L9] step  57000/122070 | loss=570.0 | L0=80 | FVE=0.7472 | dead=0.322 | a=0.1768±0.0308 | 233.5M tok | ETA 5.3h
    [group_G4/L9] step  57500/122070 | loss=570.1 | L0=80 | FVE=0.7480 | dead=0.322 | a=0.1785±0.0308 | 235.5M tok | ETA 5.2h
    [group_G4/L9] step  58000/122070 | loss=568.2 | L0=80 | FVE=0.7511 | dead=0.320 | a=0.1804±0.0308 | 237.6M tok | ETA 5.2h
    [group_G4/L9] step  58500/122070 | loss=570.1 | L0=80 | FVE=0.7471 | dead=0.320 | a=0.1819±0.0308 | 239.6M tok | ETA 5.2h
    [group_G4/L9] step  59000/122070 | loss=577.0 | L0=80 | FVE=0.7467 | dead=0.320 | a=0.1837±0.0306 | 241.7M tok | ETA 5.1h
    [group_G4/L9] step  59500/122070 | loss=571.8 | L0=80 | FVE=0.7504 | dead=0.320 | a=0.1855±0.0306 | 243.7M tok | ETA 5.1h
    [group_G4/L9] step  60000/122070 | loss=555.1 | L0=80 | FVE=0.7513 | dead=0.321 | a=0.1869±0.0305 | 245.8M tok | ETA 5.0h
    [group_G4/L9] step  60500/122070 | loss=555.1 | L0=80 | FVE=0.7530 | dead=0.320 | a=0.1885±0.0305 | 247.8M tok | ETA 5.0h
    [group_G4/L9] step  61000/122070 | loss=565.1 | L0=80 | FVE=0.7509 | dead=0.320 | a=0.1903±0.0305 | 249.9M tok | ETA 5.0h
    [group_G4/L9] step  61500/122070 | loss=561.0 | L0=80 | FVE=0.7493 | dead=0.322 | a=0.1914±0.0303 | 251.9M tok | ETA 4.9h
    [group_G4/L9] step  62000/122070 | loss=564.6 | L0=80 | FVE=0.7492 | dead=0.319 | a=0.1931±0.0303 | 254.0M tok | ETA 4.9h
    [group_G4/L9] step  62500/122070 | loss=555.2 | L0=80 | FVE=0.7525 | dead=0.320 | a=0.1944±0.0303 | 256.0M tok | ETA 4.8h
    [group_G4/L9] step  63000/122070 | loss=578.2 | L0=80 | FVE=0.7468 | dead=0.318 | a=0.1960±0.0302 | 258.0M tok | ETA 4.8h
    [group_G4/L9] step  63500/122070 | loss=559.1 | L0=80 | FVE=0.7536 | dead=0.321 | a=0.1974±0.0300 | 260.1M tok | ETA 4.8h
    [group_G4/L9] step  64000/122070 | loss=571.2 | L0=80 | FVE=0.7493 | dead=0.319 | a=0.1992±0.0300 | 262.1M tok | ETA 4.7h
    [group_G4/L9] step  64500/122070 | loss=567.1 | L0=80 | FVE=0.7495 | dead=0.317 | a=0.2004±0.0300 | 264.2M tok | ETA 4.7h
    [group_G4/L9] step  65000/122070 | loss=555.0 | L0=80 | FVE=0.7526 | dead=0.318 | a=0.2021±0.0300 | 266.2M tok | ETA 4.6h
    [group_G4/L9] step  65500/122070 | loss=561.9 | L0=80 | FVE=0.7525 | dead=0.318 | a=0.2038±0.0298 | 268.3M tok | ETA 4.6h
    [group_G4/L9] step  66000/122070 | loss=552.1 | L0=80 | FVE=0.7537 | dead=0.317 | a=0.2051±0.0297 | 270.3M tok | ETA 4.5h
    [group_G4/L9] step  66500/122070 | loss=565.7 | L0=80 | FVE=0.7488 | dead=0.319 | a=0.2062±0.0296 | 272.4M tok | ETA 4.5h
    [group_G4/L9] step  67000/122070 | loss=566.7 | L0=80 | FVE=0.7478 | dead=0.317 | a=0.2076±0.0295 | 274.4M tok | ETA 4.5h
    [group_G4/L9] step  67500/122070 | loss=565.3 | L0=80 | FVE=0.7497 | dead=0.318 | a=0.2090±0.0294 | 276.5M tok | ETA 4.4h
    [group_G4/L9] step  68000/122070 | loss=561.1 | L0=80 | FVE=0.7484 | dead=0.318 | a=0.2101±0.0293 | 278.5M tok | ETA 4.4h
    [group_G4/L9] step  68500/122070 | loss=562.3 | L0=80 | FVE=0.7528 | dead=0.320 | a=0.2117±0.0292 | 280.6M tok | ETA 4.3h
    [group_G4/L9] step  69000/122070 | loss=566.1 | L0=80 | FVE=0.7505 | dead=0.318 | a=0.2133±0.0291 | 282.6M tok | ETA 4.3h
    [group_G4/L9] step  69500/122070 | loss=579.3 | L0=80 | FVE=0.7473 | dead=0.317 | a=0.2146±0.0290 | 284.7M tok | ETA 4.3h
    [group_G4/L9] step  70000/122070 | loss=559.6 | L0=80 | FVE=0.7499 | dead=0.319 | a=0.2157±0.0289 | 286.7M tok | ETA 4.2h
    [group_G4/L9] step  70500/122070 | loss=561.7 | L0=80 | FVE=0.7486 | dead=0.316 | a=0.2172±0.0289 | 288.8M tok | ETA 4.2h
    [group_G4/L9] step  71000/122070 | loss=555.8 | L0=80 | FVE=0.7541 | dead=0.318 | a=0.2185±0.0287 | 290.8M tok | ETA 4.1h
    [group_G4/L9] step  71500/122070 | loss=571.4 | L0=80 | FVE=0.7469 | dead=0.317 | a=0.2195±0.0285 | 292.9M tok | ETA 4.1h
    [group_G4/L9] step  72000/122070 | loss=558.3 | L0=80 | FVE=0.7518 | dead=0.320 | a=0.2209±0.0285 | 294.9M tok | ETA 4.1h
    [group_G4/L9] step  72500/122070 | loss=566.3 | L0=80 | FVE=0.7499 | dead=0.318 | a=0.2219±0.0284 | 297.0M tok | ETA 4.0h
    [group_G4/L9] step  73000/122070 | loss=566.8 | L0=80 | FVE=0.7484 | dead=0.318 | a=0.2231±0.0283 | 299.0M tok | ETA 4.0h
    [group_G4/L9] Checkpoint saved at 60% (73242 steps)
    [group_G4/L9] step  73500/122070 | loss=565.0 | L0=80 | FVE=0.7506 | dead=0.320 | a=0.2241±0.0282 | 301.1M tok | ETA 3.9h
    [group_G4/L9] step  74000/122070 | loss=564.6 | L0=80 | FVE=0.7503 | dead=0.316 | a=0.2255±0.0281 | 303.1M tok | ETA 3.9h
    [group_G4/L9] step  74500/122070 | loss=567.7 | L0=80 | FVE=0.7464 | dead=0.319 | a=0.2266±0.0280 | 305.2M tok | ETA 3.9h
    [group_G4/L9] step  75000/122070 | loss=571.7 | L0=80 | FVE=0.7496 | dead=0.318 | a=0.2278±0.0279 | 307.2M tok | ETA 3.8h
    [group_G4/L9] step  75500/122070 | loss=560.3 | L0=80 | FVE=0.7523 | dead=0.317 | a=0.2291±0.0279 | 309.2M tok | ETA 3.8h
    [group_G4/L9] step  76000/122070 | loss=559.4 | L0=80 | FVE=0.7529 | dead=0.318 | a=0.2300±0.0277 | 311.3M tok | ETA 3.7h
    [group_G4/L9] step  76500/122070 | loss=556.9 | L0=80 | FVE=0.7514 | dead=0.319 | a=0.2309±0.0276 | 313.3M tok | ETA 3.7h
    [group_G4/L9] step  77000/122070 | loss=558.5 | L0=80 | FVE=0.7512 | dead=0.318 | a=0.2320±0.0275 | 315.4M tok | ETA 3.7h
    [group_G4/L9] step  77500/122070 | loss=560.3 | L0=80 | FVE=0.7503 | dead=0.319 | a=0.2330±0.0274 | 317.4M tok | ETA 3.6h
    [group_G4/L9] step  78000/122070 | loss=582.5 | L0=80 | FVE=0.7464 | dead=0.317 | a=0.2341±0.0273 | 319.5M tok | ETA 3.6h
    [group_G4/L9] step  78500/122070 | loss=558.9 | L0=80 | FVE=0.7508 | dead=0.318 | a=0.2351±0.0272 | 321.5M tok | ETA 3.5h
